id	assetCode	windowTimestamp	dataType	systemVersion	buzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	anger	debtDefault	innovation	marketRisk	analystRating	dividends	earningsForecast	fundamentalStrength	layoffs	litigation	managementChange	managementTrust	mergers
mp:2016-01-01_19.49.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T19:49:00.000Z	News_Social	2.2.2	6.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_19.49.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T19:49:00.000Z	News	2.2.2	6.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_19.57.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T19:57:00.000Z	News_Social	2.2.2	4.0	0.250000	0.250000					-0.250000			-0.250000		0.250000																			
mp:2016-01-01_19.57.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T19:57:00.000Z	Social	2.2.2	4.0	0.250000	0.250000					-0.250000			-0.250000		0.250000																			
mp:2016-01-01_20.00.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:00:00.000Z	News_Social	2.2.2	26.0	-0.384615							0.153846	0.076923			0.192308								0.230769											
mp:2016-01-01_20.00.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:00:00.000Z	Social	2.2.2	26.0	-0.384615							0.153846	0.076923			0.192308								0.230769											
mp:2016-01-01_20.07.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:07:00.000Z	News_Social	2.2.2	10.0	-0.200000						-0.200000			-0.200000		0.050000					0.200000														
mp:2016-01-01_20.07.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:07:00.000Z	News	2.2.2	10.0	-0.200000						-0.200000			-0.200000		0.050000					0.200000														
mp:2016-01-01_20.13.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:13:00.000Z	News_Social	2.2.2	5.0	-0.200000						-0.200000			-0.200000		0.050000					0.200000														
mp:2016-01-01_20.13.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:13:00.000Z	News	2.2.2	5.0	-0.200000						-0.200000			-0.200000		0.050000					0.200000														
mp:2016-01-01_20.14.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:14:00.000Z	News_Social	2.2.2	10.0	-0.400000						0.100000		0.300000			0.200000										-0.100000									
mp:2016-01-01_20.14.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:14:00.000Z	News	2.2.2	10.0	-0.400000						0.100000		0.300000			0.200000										-0.100000									
mp:2016-01-01_20.20.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:20:00.000Z	News_Social	2.2.2	4.0												-0.250000														1.000000					
mp:2016-01-01_20.20.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:20:00.000Z	News	2.2.2	4.0												-0.250000														1.000000					
mp:2016-01-01_20.26.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:26:00.000Z	News_Social	2.2.2	14.0	-0.714286											0.250000																			
mp:2016-01-01_20.26.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:26:00.000Z	News	2.2.2	14.0	-0.714286											0.250000																			
mp:2016-01-01_20.41.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:41:00.000Z	News_Social	2.2.2	21.0	0.095238				0.083333		0.047619	0.047619			0.095238	0.202381					0.095238														
mp:2016-01-01_20.41.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:41:00.000Z	News	2.2.2	3.0	0.000000						0.333333					0.250000																			
mp:2016-01-01_20.41.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:41:00.000Z	Social	2.2.2	18.0	0.111111				0.097222			0.055556			0.111111	0.194444					0.111111														
mp:2016-01-01_20.42.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:42:00.000Z	News_Social	2.2.2	2.0	-0.500000						0.500000					0.250000																			
mp:2016-01-01_20.42.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:42:00.000Z	News	2.2.2	2.0	-0.500000						0.500000					0.250000																			
mp:2016-01-01_20.45.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:45:00.000Z	News_Social	2.2.2	3.0	0.000000						0.333333					0.250000																			
mp:2016-01-01_20.45.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:45:00.000Z	News	2.2.2	3.0	0.000000						0.333333					0.250000																			
mp:2016-01-01_20.48.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:48:00.000Z	News_Social	2.2.2	4.0	0.500000	0.500000										0.187500					0.250000					0.125000									
mp:2016-01-01_20.48.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:48:00.000Z	Social	2.2.2	4.0	0.500000	0.500000										0.187500					0.250000					0.125000									
mp:2016-01-01_20.49.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:49:00.000Z	News_Social	2.2.2	1.0						1.000000						-0.250000																			
mp:2016-01-01_20.49.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:49:00.000Z	News	2.2.2	1.0						1.000000						-0.250000																			
mp:2016-01-01_20.51.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:51:00.000Z	News_Social	2.2.2	5.0	-0.200000						-0.200000			-0.200000		0.050000					0.200000														
mp:2016-01-01_20.51.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:51:00.000Z	News	2.2.2	5.0	-0.200000						-0.200000			-0.200000		0.050000					0.200000														
mp:2016-01-01_20.52.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:52:00.000Z	News_Social	2.2.2	9.0	-0.444444											-0.027778	-0.111111				0.444444														
mp:2016-01-01_20.52.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:52:00.000Z	News	2.2.2	9.0	-0.444444											-0.027778	-0.111111				0.444444														
mp:2016-01-01_20.53.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:53:00.000Z	News_Social	2.2.2	16.0	-0.750000											0.125000					0.125000									-0.125000					
mp:2016-01-01_20.53.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T20:53:00.000Z	News	2.2.2	16.0	-0.750000											0.125000					0.125000									-0.125000					
mp:2016-01-01_21.00.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:00:00.000Z	News_Social	2.2.2	9.0	-0.444444											-0.027778	-0.111111				0.444444														
mp:2016-01-01_21.00.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:00:00.000Z	News	2.2.2	9.0	-0.444444											-0.027778	-0.111111				0.444444														
mp:2016-01-01_21.01.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:01:00.000Z	News_Social	2.2.2	10.0	-0.400000						0.200000					0.050000					0.400000														
mp:2016-01-01_21.01.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:01:00.000Z	News	2.2.2	10.0	-0.400000						0.200000					0.050000					0.400000														
mp:2016-01-01_21.02.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:02:00.000Z	News_Social	2.2.2	10.0	-0.400000						0.200000					0.050000					0.400000														
mp:2016-01-01_21.02.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:02:00.000Z	News	2.2.2	10.0	-0.400000						0.200000					0.050000					0.400000														
mp:2016-01-01_21.03.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:03:00.000Z	News_Social	2.2.2	9.0	-0.444444											-0.027778	-0.111111				0.444444														
mp:2016-01-01_21.03.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:03:00.000Z	News	2.2.2	9.0	-0.444444											-0.027778	-0.111111				0.444444														
mp:2016-01-01_21.04.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:04:00.000Z	News_Social	2.2.2	10.0	-0.400000						0.200000					0.050000					0.400000														
mp:2016-01-01_21.04.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:04:00.000Z	News	2.2.2	10.0	-0.400000						0.200000					0.050000					0.400000														
mp:2016-01-01_21.06.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:06:00.000Z	News_Social	2.2.2	3.0	0.000000						0.333333					0.250000																			
mp:2016-01-01_21.06.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:06:00.000Z	News	2.2.2	3.0	0.000000						0.333333					0.250000																			
mp:2016-01-01_21.09.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:09:00.000Z	News_Social	2.2.2	9.0	-0.444444											-0.027778	-0.111111				0.444444														
mp:2016-01-01_21.09.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:09:00.000Z	News	2.2.2	9.0	-0.444444											-0.027778	-0.111111				0.444444														
mp:2016-01-01_21.10.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:10:00.000Z	News_Social	2.2.2	20.0	-0.400000						0.200000					0.050000					0.400000														
mp:2016-01-01_21.10.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:10:00.000Z	News	2.2.2	20.0	-0.400000						0.200000					0.050000					0.400000														
mp:2016-01-01_21.12.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:12:00.000Z	News_Social	2.2.2	11.0	-0.363636						0.181818					0.022727	-0.090909				0.363636														
mp:2016-01-01_21.12.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:12:00.000Z	News	2.2.2	11.0	-0.363636						0.181818					0.022727	-0.090909				0.363636														
mp:2016-01-01_21.13.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:13:00.000Z	News_Social	2.2.2	4.0	-0.500000		0.500000									0.250000										-0.250000									
mp:2016-01-01_21.13.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:13:00.000Z	News	2.2.2	4.0	-0.500000		0.500000									0.250000										-0.250000									
mp:2016-01-01_21.19.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:19:00.000Z	News_Social	2.2.2	3.0	-0.333333		0.333333						0.333333			0.250000										-0.166667									
mp:2016-01-01_21.19.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:19:00.000Z	News	2.2.2	3.0	-0.333333		0.333333						0.333333			0.250000										-0.166667									
mp:2016-01-01_21.20.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:20:00.000Z	News_Social	2.2.2	3.0	0.000000						0.333333					0.250000																			
mp:2016-01-01_21.20.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:20:00.000Z	News	2.2.2	3.0	0.000000						0.333333					0.250000																			
mp:2016-01-01_21.21.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:21:00.000Z	News_Social	2.2.2	3.0										-0.333333		-0.083333					0.666667														
mp:2016-01-01_21.21.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:21:00.000Z	News	2.2.2	3.0										-0.333333		-0.083333					0.666667														
mp:2016-01-01_21.25.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:25:00.000Z	News_Social	2.2.2	5.0	-0.400000								0.200000			0.050000	0.200000				0.200000														
mp:2016-01-01_21.25.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:25:00.000Z	Social	2.2.2	5.0	-0.400000								0.200000			0.050000	0.200000				0.200000														
mp:2016-01-01_21.31.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:31:00.000Z	News_Social	2.2.2	11.0	-0.363636						0.181818					0.022727	-0.090909				0.363636														
mp:2016-01-01_21.31.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:31:00.000Z	News	2.2.2	11.0	-0.363636						0.181818					0.022727	-0.090909				0.363636														
mp:2016-01-01_21.32.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:32:00.000Z	News_Social	2.2.2	5.0	-0.800000											0.150000			0.200000							0.100000									
mp:2016-01-01_21.32.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:32:00.000Z	Social	2.2.2	5.0	-0.800000											0.150000			0.200000							0.100000									
mp:2016-01-01_21.34.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:34:00.000Z	News_Social	2.2.2	23.0	-0.347826						0.217391					0.076087					0.347826														
mp:2016-01-01_21.34.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:34:00.000Z	News	2.2.2	23.0	-0.347826						0.217391					0.076087					0.347826														
mp:2016-01-01_21.36.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T21:36:00.000Z	News_Social	2.2.2	80.0	0.312500	0.650000				0.075000	-0.037500	0.100000	0.012500			0.300000					0.012500					0.187500									
